"notstall"	"other"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"13904"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"COX5B"
"13905"	1	9	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"LYZ"
"13906"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"TIMP2"
"13907"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"TOB1"
"13908"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"RPS27A"
"13909"	1	19	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CLEC4F"
"13910"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"PTS"
"13911"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"AKR1B1"
"13912"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ATP1B3"
"13913"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"BATF"
"13914"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CYB561A3"
"13915"	1	9	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"UBLCP1"
"13916"	1	7	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"SSX3"
"13917"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"KLK1"
"13918"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR6F1"
"13919"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ARF4"
"13920"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"C11orf24"
"13921"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CSN3"
"13922"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR10H3"
"13923"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR2M4"
"13924"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"NDUFA11"
"13925"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR6M1"
"13926"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR1L1"
"13927"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ATP5S"
"13928"	1	11	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"DSCC1"
"13929"	1	24	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"GDPD4"
"13930"	1	2	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ADIPOQ"
"13931"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR51L1"
"13932"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR10H4"
"13933"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR52H1"
"13934"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR52A1"
"13935"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"DEFA5"
"13936"	1	2	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR2T11"
"13937"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"RNLS"
"13938"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"TPGS2"
"13939"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"KRTAP10-11"
"13940"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CMTM7"
"13941"	1	9	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"FOXR2"
"13942"	1	13	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"GFRAL"
"13943"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CLDN4"
"13944"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CAV1"
"13945"	1	11	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"SERPINA12"
"13946"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"DPM3"
"13947"	1	12	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"KIR2DL3"
"13948"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR2G6"
"13949"	1	7	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR2T27"
"13950"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR52B6"
"13951"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"NRARP"
"13952"	1	19	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"HNRNPA2B1"
"13953"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CLDN7"
"13954"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"PEA15"
"13955"	1	12	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CIPC"
"13956"	1	0	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CMTM3"
"13957"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CCDC152"
"13958"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"MTCP1"
"13959"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"PCMT1"
"13960"	1	20	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"FCRL1"
"13961"	1	10	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"FAM69A"
"13962"	1	20	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ADGRL4"
"13963"	1	7	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ALG6"
"13964"	1	9	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"IL13RA1"
"13965"	1	20	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"EPS15"
"13966"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CRIP3"
"13967"	1	2	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"EIF4EBP2"
"13968"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CYSLTR1"
"13969"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CUTA"
"13970"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"UCN3"
"13971"	1	9	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"SERPINB1"
"13972"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"MANSC4"
"13973"	1	7	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"RLN2"
"13974"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR12D2"
"13975"	1	10	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR2A42"
"13976"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"TMEM91"
"13977"	1	5	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR12D3"
"13978"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"NSG1"
"13979"	1	7	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"GPR33"
"13980"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR6B2"
"13981"	1	10	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR2A1"
"13982"	1	6	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CXCR4"
"13983"	1	2	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"SMIM12"
"13984"	1	2	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"PPIAL4G"
"13985"	1	20	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ZNF716"
"13986"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"TMEM235"
"13987"	1	32	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ZNF844"
"13988"	1	27	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"ZNF727"
"13989"	1	7	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"FAM162A"
"13990"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"CST7"
"13991"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"LCN10"
"13992"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"OR5M11"
"13993"	1	3	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"UBE2Q2L"
"13994"	1	1	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"B2M"
"13995"	1	8	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"NUDT3"
"13996"	1	4	4	5	1.32244929151832	0.98624280265605	2.71490012527419	"AC009758.1"
"13997"	27	27	21	48	12.6955131985759	3.05576156000305	2.71764882120444	"AMOTL2"
"13998"	27	12	21	48	12.6955131985759	3.05576156000305	2.71764882120444	"ABCB6"
"13999"	27	14	21	48	12.6955131985759	3.05576156000305	2.71764882120444	"MCM7"
"14000"	27	17	21	48	12.6955131985759	3.05576156000305	2.71764882120444	"PRDM10"
"14001"	13	7	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"STXBP2"
"14002"	13	30	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"FIG4"
"14003"	13	10	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"KLHL18"
"14004"	13	3	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"NR4A1"
"14005"	13	2	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"MBOAT7"
"14006"	13	6	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"ZBED3"
"14007"	13	4	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"CSNK1G2"
"14008"	13	10	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"HS3ST2"
"14009"	13	24	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"TRPC5"
"14010"	13	5	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"ACPT"
"14011"	13	6	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"KRT8"
"14012"	13	15	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"NKD2"
"14013"	13	15	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"C2"
"14014"	13	7	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"CYP2A6"
"14015"	13	15	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"GPR37"
"14016"	13	7	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"ATOH8"
"14017"	13	19	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"RACGAP1"
"14018"	13	6	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"SEPT1"
"14019"	13	9	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"CYP2A13"
"14020"	13	7	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"SIGIRR"
"14021"	13	13	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"ZGPAT"
"14022"	13	15	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"ZNF521"
"14023"	13	5	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"IBA57"
"14024"	13	17	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"IRAK1"
"14025"	13	69	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"EYS"
"14026"	13	3	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"STXBP1"
"14027"	13	27	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"HABP4"
"14028"	13	7	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"MRPS26"
"14029"	13	20	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"DENND1C"
"14030"	13	23	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"PPP6R2"
"14031"	13	28	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"WDR19"
"14032"	13	10	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"ZNF398"
"14033"	13	60	13	26	6.87673631589528	2.24897961353865	2.72268527791147	"DENND4C"
"14034"	18	13	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"PCSK9"
"14035"	18	8	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"CHST14"
"14036"	18	7	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"MGAT1"
"14037"	18	6	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"U2AF2"
"14038"	18	14	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"CATSPER1"
"14039"	18	40	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"PPIP5K2"
"14040"	18	32	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"ZSCAN20"
"14041"	18	18	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"PIGO"
"14042"	18	30	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"NLRP5"
"14043"	18	108	16	34	8.99265518232459	2.57180658047565	2.72467800295441	"C5orf42"
"14044"	3	8	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CD74"
"14045"	3	8	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"P2RY10"
"14046"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"PGRMC1"
"14047"	3	16	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"WNT16"
"14048"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TWISTNB"
"14049"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"RPLP0"
"14050"	3	17	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CDC7"
"14051"	3	32	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ZNF549"
"14052"	3	9	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"AKR1D1"
"14053"	3	9	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TSG101"
"14054"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CALY"
"14055"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"RPL27"
"14056"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"PPP1R1B"
"14057"	3	12	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ACTR10"
"14058"	3	18	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"GIMAP4"
"14059"	3	1	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TMEM127"
"14060"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"RSL24D1"
"14061"	3	22	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"N4BP2L2"
"14062"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ASGR1"
"14063"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"PYURF"
"14064"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SCN2B"
"14065"	3	20	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SLC22A9"
"14066"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ZDHHC11"
"14067"	3	11	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SLC26A2"
"14068"	3	3	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SLC35G3"
"14069"	3	8	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SLC25A32"
"14070"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"RPSA"
"14071"	3	13	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TACR3"
"14072"	3	24	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TET2"
"14073"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"OR2Y1"
"14074"	3	13	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"LPL"
"14075"	3	3	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TNP2"
"14076"	3	3	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"DERL3"
"14077"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"OR2T8"
"14078"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"OR6T1"
"14079"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"OR51G2"
"14080"	3	11	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"FAM187B"
"14081"	3	0	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CHCHD5"
"14082"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"PYCR1"
"14083"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SLC52A2"
"14084"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TM2D3"
"14085"	3	42	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ZNF749"
"14086"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SPIN4"
"14087"	3	3	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CDKN2D"
"14088"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TMEM130"
"14089"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"INSIG1"
"14090"	3	14	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"FERMT2"
"14091"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TPM4"
"14092"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"IDH1"
"14093"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"NUP62"
"14094"	3	14	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"APOL4"
"14095"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MORN3"
"14096"	3	11	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MAGEB10"
"14097"	3	9	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MAGEB3"
"14098"	3	34	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SWT1"
"14099"	3	10	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ITLN2"
"14100"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TPM3"
"14101"	3	9	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"AVPI1"
"14102"	3	12	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"EFCAB14"
"14103"	3	4	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MRPS16"
"14104"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"POU3F4"
"14105"	3	13	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MDH1B"
"14106"	3	5	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"VSIG4"
"14107"	3	15	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MYLK2"
"14108"	3	11	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"XK"
"14109"	3	1	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"SLC35G5"
"14110"	3	3	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"LPXN"
"14111"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"RAB2B"
"14112"	3	1	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"C10orf105"
"14113"	3	9	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"BID"
"14114"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"BZW1"
"14115"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A4"
"14116"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A9"
"14117"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A6"
"14118"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A12"
"14119"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ACKR2"
"14120"	3	0	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"FAM96B"
"14121"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A10"
"14122"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A1"
"14123"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A7"
"14124"	3	22	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"PRAMEF27"
"14125"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A5"
"14126"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A3"
"14127"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A11"
"14128"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A8"
"14129"	3	2	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"CT47A2"
"14130"	3	27	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"ZNF623"
"14131"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"IDO1"
"14132"	3	6	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"LRRC34"
"14133"	3	22	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"KIAA1456"
"14134"	3	13	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"TEAD1"
"14135"	3	7	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"MPZ"
"14136"	3	28	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"EXOC5"
"14137"	3	22	6	9	2.38040872473298	1.3231835694353	2.73551709594744	"PRAMEF5"
"14138"	25	4	20	45	11.9020436236649	2.95872840796815	2.73697185403246	"SHKBP1"
"14139"	25	29	20	45	11.9020436236649	2.95872840796815	2.73697185403246	"MED14"
"14140"	25	13	20	45	11.9020436236649	2.95872840796815	2.73697185403246	"ZNF609"
"14141"	25	21	20	45	11.9020436236649	2.95872840796815	2.73697185403246	"GPR158"
"14142"	46	47	31	77	20.3657190893822	3.87029623325906	2.74766588129174	"MYH11"
"14143"	46	20	31	77	20.3657190893822	3.87029623325906	2.74766588129174	"MAP7D1"
"14144"	44	49	30	74	19.5722495144712	3.79415181742965	2.74837460051694	"TANC2"
"14145"	42	19	29	71	18.7787799395602	3.71644764448932	2.75026612458692	"VWA5B2"
"14146"	40	47	28	68	17.9853103646492	3.63708374590903	2.75349437488627	"SORL1"
"14147"	40	24	28	68	17.9853103646492	3.63708374590903	2.75349437488627	"STRC"
"14148"	56	235	36	92	24.3330669639371	4.23051031561818	2.75780749026682	"ASPM"
"14149"	23	11	19	42	11.1085740487539	2.85840320330132	2.76078124392384	"ZNF783"
"14150"	23	5	19	42	11.1085740487539	2.85840320330132	2.76078124392384	"CDH24"
"14151"	16	34	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"POLR3B"
"14152"	16	12	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"NEK9"
"14153"	16	8	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"PHF24"
"14154"	16	14	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"PDPR"
"14155"	16	19	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"SPATA18"
"14156"	16	13	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"RABL6"
"14157"	16	20	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"GRID1"
"14158"	16	22	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"IGDCC3"
"14159"	16	7	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"PAPL"
"14160"	16	23	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"UBA7"
"14161"	16	13	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"FAM117B"
"14162"	16	13	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"XKR6"
"14163"	16	13	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"RABL6"
"14164"	16	17	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"PCDHA1"
"14165"	16	15	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"GRAMD1B"
"14166"	16	8	15	31	8.1991856074136	2.45572477446137	2.76937157751242	"TMEM191B"
"14167"	64	64	40	104	27.5069452635811	4.49795922707731	2.7774939935453	"TRIO"
"14168"	136	122	73	209	55.2783803854659	6.3763476528541	2.7792743713718	"SPTBN5"
"14169"	32	10	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"SREBF1"
"14170"	32	99	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"PKD1L1"
"14171"	32	27	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"FLNB"
"14172"	32	8	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"LMNTD2"
"14173"	32	18	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"MOV10"
"14174"	32	11	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"SPIRE2"
"14175"	32	40	24	56	14.8114320650052	3.30059971775701	2.78390859865888	"CAMSAP1"
"14176"	21	33	18	39	10.3151044738429	2.7544262475457	2.79001680767623	"EIF4ENIF1"
"14177"	21	10	18	39	10.3151044738429	2.7544262475457	2.79001680767623	"PDE4C"
"14178"	21	14	18	39	10.3151044738429	2.7544262475457	2.79001680767623	"SURF6"
