"notstall"	"stall"	"n"	"mu"	"sigma"	"z"	"gene_name"
"15341"	27	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"TRIOBP"
"15342"	27	16	43	11.3730639070576	2.89223163764616	1.59978060979516	"TMEM200B"
"15343"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"PGLYRP1"
"15344"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TWISTNB"
"15345"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"RPLP0"
"15346"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"RPL27"
"15347"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"IER3"
"15348"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"LPCAT3"
"15349"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"PYURF"
"15350"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SCN2B"
"15351"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CCDC182"
"15352"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ZNF428"
"15353"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ACER1"
"15354"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"RAB33B"
"15355"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SSSCA1"
"15356"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"OR2G2"
"15357"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"OR51G2"
"15358"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"FHL2"
"15359"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"COX5A"
"15360"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"ZNRF2"
"15361"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"OR2Z1"
"15362"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SIVA1"
"15363"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SLC52A2"
"15364"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TM2D3"
"15365"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SULT1A3"
"15366"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TPM4"
"15367"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"SULT1A4"
"15368"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"MRPS16"
"15369"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"TRIM63"
"15370"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"BAK1"
"15371"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"COX4I2"
"15372"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"NDUFB11"
"15373"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"OR51E2"
"15374"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"KRTAP13-2"
"15375"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"CCDC169"
"15376"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"OR52B2"
"15377"	7	6	13	3.43836815794764	1.59026873548348	1.61081695495545	"GPR139"
"15378"	40	22	62	16.3983712148272	3.47291928149887	1.61294528640908	"FCHO1"
"15379"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"SARS2"
"15380"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"GPR162"
"15381"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"ALOX12B"
"15382"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"ZAR1"
"15383"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"BCL11A"
"15384"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"CPXM1"
"15385"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"ANKRD13D"
"15386"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"TRPC7"
"15387"	29	17	46	12.1665334819686	2.99142253205326	1.61577525950967	"DEDD2"
"15388"	65	33	98	25.9200061137591	4.36628301527751	1.62151511055701	"CREBBP"
"15389"	72	36	108	28.5649046967958	4.58364234000457	1.62209325066947	"LTBP2"
"15390"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"GGCX"
"15391"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"LSM11"
"15392"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"CTNNA1"
"15393"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"SEMA4C"
"15394"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"PDE4C"
"15395"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"BFSP1"
"15396"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"PCDHGB7"
"15397"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"SPDYE2"
"15398"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"SPDYE2B"
"15399"	31	18	49	12.9600030568796	3.08742832868237	1.63242556800383	"SPDYE6"
"15400"	42	23	65	17.1918407897382	3.5559489950337	1.63336403822822	"KDM4B"
"15401"	42	23	65	17.1918407897382	3.5559489950337	1.63336403822822	"CACNA2D2"
"15402"	144	66	210	55.5428702437695	6.39158386968489	1.63607800029479	"SPTBN2"
"15403"	122	57	179	47.3436846363559	5.90099654256065	1.63638722612331	"BAHCC1"
"15404"	105	50	155	40.995928037068	5.49116752972596	1.63973725335992	"KIF26A"
"15405"	33	19	52	13.7534726317906	3.18053747096697	1.64957256944826	"FGD2"
"15406"	33	19	52	13.7534726317906	3.18053747096697	1.64957256944826	"DVL3"
"15407"	33	19	52	13.7534726317906	3.18053747096697	1.64957256944826	"SEMA4B"
"15408"	33	19	52	13.7534726317906	3.18053747096697	1.64957256944826	"PSPC1"
"15409"	33	19	52	13.7534726317906	3.18053747096697	1.64957256944826	"NFKBIL1"
"15410"	44	24	68	17.9853103646492	3.63708374590903	1.65371216489477	"ADAMTS15"
"15411"	44	24	68	17.9853103646492	3.63708374590903	1.65371216489477	"RBM10"
"15412"	44	24	68	17.9853103646492	3.63708374590903	1.65371216489477	"FTSJ3"
"15413"	35	20	55	14.5469422067015	3.27099732859864	1.6670933190993	"RIN3"
"15414"	35	20	55	14.5469422067015	3.27099732859864	1.6670933190993	"PRSS56"
"15415"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"BPIFA2"
"15416"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"TMEM263"
"15417"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"C18orf32"
"15418"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"KRTAP23-1"
"15419"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"MT1B"
"15420"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"FAM25A"
"15421"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"LELP1"
"15422"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"CD52"
"15423"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"KRTAP5-1"
"15424"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"KRTAP5-8"
"15425"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"KRTAP5-3"
"15426"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"ENHO"
"15427"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"TMA7"
"15428"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"FAM25G"
"15429"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"MT1HL1"
"15430"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"NPC2"
"15431"	0	1	1	0.264489858303664	0.441061189811767	1.66759206814417	"FAM25C"
"15432"	62	32	94	24.8620466805445	4.27624689147717	1.66920982361471	"MEGF6"
"15433"	46	25	71	18.7787799395602	3.71644764448932	1.6739695148577	"SHROOM1"
"15434"	46	25	71	18.7787799395602	3.71644764448932	1.6739695148577	"SEMA6B"
"15435"	55	29	84	22.2171480975078	4.04239257683942	1.67793003117857	"DOT1L"
"15436"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"TSR3"
"15437"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"SLC22A17"
"15438"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"TGFB1"
"15439"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"CCNT1"
"15440"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"SCNN1G"
"15441"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"CYP8B1"
"15442"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"LRRC75B"
"15443"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"APOBEC3B"
"15444"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"SOX12"
"15445"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"P3H4"
"15446"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"BEST1"
"15447"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"CLP1"
"15448"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"LTB4R2"
"15449"	18	12	30	7.93469574910993	2.41579162899973	1.68280417983455	"TUBGCP4"
"15450"	170	77	247	65.3289950010051	6.93182071104472	1.68368535273843	"PCNT"
"15451"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"NCF4"
"15452"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"ADGRD1"
"15453"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"GFRA3"
"15454"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"AP2M1"
"15455"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"DNAJB5"
"15456"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"CRHR1"
"15457"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"DNAJB2"
"15458"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"PTGES2"
"15459"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"CAMK2A"
"15460"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"KRT39"
"15461"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"B4GALT1"
"15462"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"HUS1B"
"15463"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"DPEP2"
"15464"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"GCGR"
"15465"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"EVX1"
"15466"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"DPF2"
"15467"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"DND1"
"15468"	16	11	27	7.14122617419894	2.29182117000228	1.6837150630724	"WWOX"
"15469"	37	21	58	15.3404117816125	3.3590219474088	1.68489170568039	"KIF22"
"15470"	37	21	58	15.3404117816125	3.3590219474088	1.68489170568039	"SLC12A4"
"15471"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"STXBP2"
"15472"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"PISD"
"15473"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"CYP2A6"
"15474"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"ATOH8"
"15475"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"FBXW4"
"15476"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"EXOC7"
"15477"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"SIGIRR"
"15478"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"METTL24"
"15479"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"NFS1"
"15480"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"MRPS26"
"15481"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"RENBP"
"15482"	20	13	33	8.72816532402093	2.5337036358303	1.68600408333834	"HIC2"
"15483"	78	39	117	30.9453134215287	4.77080620645045	1.68832818394107	"CDK13"
"15484"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CBLN1"
"15485"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"B9D2"
"15486"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"TCN1"
"15487"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"DCTN3"
"15488"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"COMMD9"
"15489"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"LDHC"
"15490"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CELA3A"
"15491"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"AQP5"
"15492"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"MAD2L1"
"15493"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"OR6Y1"
"15494"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"TP53I11"
"15495"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"PPP1R14B"
"15496"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CST6"
"15497"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"AQP6"
"15498"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"PRSS8"
"15499"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CD151"
"15500"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"TOB2"
"15501"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CLN8"
"15502"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CHIA"
"15503"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"YWHAB"
"15504"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"TMEM205"
"15505"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"OR6K2"
"15506"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"EFNA1"
"15507"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"BOLA1"
"15508"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CLIC2"
"15509"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"RAB3B"
"15510"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"TMEM35"
"15511"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"PEF1"
"15512"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CSNK2B"
"15513"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"CDSN"
"15514"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"UQCRQ"
"15515"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"FAHD1"
"15516"	5	5	10	2.64489858303664	1.39475794730904	1.68853772907847	"TMEM125"
"15517"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"AZU1"
"15518"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"NT5C1A"
"15519"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"GJA3"
"15520"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"RAB36"
"15521"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"ELANE"
"15522"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"GFOD2"
"15523"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"CNOT11"
"15524"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"CD276"
"15525"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"MFSD7"
"15526"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"GIPC3"
"15527"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"TNFRSF18"
"15528"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"PIGM"
"15529"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"ATPAF1"
"15530"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"ALKBH6"
"15531"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"PLPP6"
"15532"	14	10	24	6.34775659928795	2.16074972076734	1.69026674658787	"BSCL2"
"15533"	22	14	36	9.52163489893192	2.6463671388706	1.69226901108639	"PPP1R37"
"15534"	22	14	36	9.52163489893192	2.6463671388706	1.69226901108639	"DCAF15"
"15535"	22	14	36	9.52163489893192	2.6463671388706	1.69226901108639	"CATSPER2"
"15536"	22	14	36	9.52163489893192	2.6463671388706	1.69226901108639	"PNKP"
"15537"	22	14	36	9.52163489893192	2.6463671388706	1.69226901108639	"IRF2BP2"
"15538"	22	14	36	9.52163489893192	2.6463671388706	1.69226901108639	"AMPD1"
"15539"	48	26	74	19.5722495144712	3.79415181742965	1.6941205293897	"CCDC40"
"15540"	48	26	74	19.5722495144712	3.79415181742965	1.6941205293897	"GRIN2B"
"15541"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"SCNN1A"
"15542"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"PHF24"
"15543"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"ENKD1"
"15544"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"PACSIN3"
"15545"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"KCNG4"
"15546"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"MAGED1"
"15547"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"ZNF696"
"15548"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"TMEM191B"
"15549"	24	15	39	10.3151044738429	2.7544262475457	1.70086076195778	"PCDHGB3"
"15550"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"TMEM230"
"15551"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"CSF3"
"15552"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"TTR"
"15553"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"SLURP1"
"15554"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"HCST"
"15555"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"COX6B1"
"15556"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"INS"
"15557"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"ELOF1"
"15558"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"CXCL9"
"15559"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"ERP27"
"15560"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"TEX261"
"15561"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"GNRH1"
"15562"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"LY6D"
"15563"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"SRP9"
"15564"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"C19orf70"
"15565"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"RGS5"
"15566"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"RHOJ"
"15567"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"RPRML"
"15568"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"TMEM261"
"15569"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"C1orf95"
"15570"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"TMEM50A"
"15571"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"RGCC"
"15572"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"KRTAP10-10"
"15573"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"MDFIC"
"15574"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"MIEN1"
"15575"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"LBH"
"15576"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"MYCBP"
"15577"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"CHTF8"
"15578"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"GPX5"
"15579"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"LTA"
"15580"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"MUSTN1"
"15581"	2	3	5	1.32244929151832	0.98624280265605	1.70095102743854	"CCL5"
"15582"	39	22	61	16.1338813565235	3.44479801478236	1.70289190202262	"BRSK1"
"15583"	39	22	61	16.1338813565235	3.44479801478236	1.70289190202262	"DSTYK"
"15584"	39	22	61	16.1338813565235	3.44479801478236	1.70289190202262	"UBN2"
"15585"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"LMCD1"
"15586"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"RPL18A"
"15587"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"HOXA5"
"15588"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"P2RX1"
"15589"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"NDUFA10"
"15590"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"RNFT2"
"15591"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"RHBDL3"
"15592"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"KCTD7"
"15593"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"CACNG2"
"15594"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"SLC16A11"
"15595"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"GMPPB"
"15596"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"TUBA8"
"15597"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"ING1"
"15598"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"MXD4"
"15599"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"SLC23A1"
"15600"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"PLEKHB1"
"15601"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"ATP6AP1"
"15602"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"EMD"
"15603"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"SCD"
"15604"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"FUCA1"
"15605"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"C6orf25"
"15606"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"LANCL3"
"15607"	12	9	21	5.55428702437695	2.02119628841971	1.7047888893152	"FAM71E1"
"15608"	26	16	42	11.1085740487539	2.85840320330132	1.71124421690989	"CHST14"
"15609"	26	16	42	11.1085740487539	2.85840320330132	1.71124421690989	"CYP2W1"
"15610"	26	16	42	11.1085740487539	2.85840320330132	1.71124421690989	"TIMM50"
"15611"	26	16	42	11.1085740487539	2.85840320330132	1.71124421690989	"PDE2A"
"15612"	26	16	42	11.1085740487539	2.85840320330132	1.71124421690989	"G3BP2"
"15613"	26	16	42	11.1085740487539	2.85840320330132	1.71124421690989	"SRPX2"
